DateG,Day,City,Holiday Name,Type of Public Holiday,School,Cloudy,Widespread Dust,Blowing Dust,Fog,Mist,Rain,Match,Event,Effect on City,Pay Day,days till next payday,days after payday,days after school,days before school,is_payday,is_holiday,has_event,has_match,is_weekend,has_rain,bad_weather,payday_window,is_vacation,impact_score,impact_level,stable_weather,rain_or_mist,dust,fog
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,12.0,15.0,58,45,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,FALSE,11.0,14.0,59,44,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
,Wednesday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,FALSE,10.0,13.0,60,43,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,9.0,12.0,61,42,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,8.0,11.0,62,41,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,True,False,False,False,False,KSA League,FALSE,FALSE,FALSE,7.0,10.0,63,40,0,0,0,1,1,0,1,0,0,4,Medium,0,0,1,0
,Sunday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,FALSE,6.0,9.0,64,39,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
,Monday,Riyadh,No Holiday,,True,False,True,True,False,False,False,KSA League,FALSE,FALSE,FALSE,5.0,8.0,65,38,0,0,0,1,0,0,1,0,0,3,Medium,0,0,1,0
,Tuesday,Riyadh,No Holiday,,True,False,True,True,False,False,False,,FALSE,FALSE,FALSE,4.0,7.0,66,37,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
,Wednesday,Riyadh,No Holiday,,False,False,True,False,False,False,False,,FALSE,FALSE,FALSE,3.0,6.0,67,36,0,0,0,0,0,0,1,1,0,3,Medium,0,0,1,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,TRUE,31.0,5.0,68,35,1,0,0,0,1,0,0,1,0,5,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,4.0,69,34,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,True,False,False,False,False,"UEFA CL, KSA League",FALSE,FALSE,FALSE,29.0,3.0,70,33,0,0,0,1,1,0,1,1,0,6,High,0,0,1,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,28.0,2.0,71,32,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,27.0,1.0,72,31,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,26.0,0.0,73,30,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
2022-01-06,Wednesday,Riyadh,No Holiday,,True,False,True,True,False,False,False,,FALSE,FALSE,FALSE,25.0,29.0,74,29,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
2022-02-06,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,24.0,28.0,75,28,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-03-06,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,23.0,27.0,76,27,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-04-06,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,22.0,26.0,77,26,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-05-06,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,21.0,25.0,78,25,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-06-06,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,20.0,24.0,79,24,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-07-06,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,19.0,23.0,80,23,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-08-06,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,18.0,22.0,81,22,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-09-06,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,17.0,21.0,82,21,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-10-06,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,16.0,20.0,83,20,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-11-06,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,15.0,19.0,84,19,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-12-06,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,14.0,18.0,85,18,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,13.0,17.0,86,17,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,12.0,16.0,87,16,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,11.0,15.0,88,15,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,10.0,14.0,89,14,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,True,False,False,False,False,,FALSE,FALSE,FALSE,9.0,13.0,90,13,0,0,0,0,1,0,1,0,0,2,Low,0,0,1,0
,Saturday,Riyadh,No Holiday,,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,8.0,12.0,91,12,0,0,0,0,1,0,1,0,0,2,Low,0,0,1,0
,Sunday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,FALSE,7.0,11.0,92,11,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,10.0,93,10,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,5.0,9.0,94,9,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,4.0,8.0,95,8,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,True,False,False,False,False,KSA League,FALSE,FALSE,FALSE,3.0,7.0,96,7,0,0,0,1,1,0,1,1,0,6,High,0,0,1,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,2.0,6.0,97,6,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,1.0,5.0,98,5,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,FALSE,0.0,4.0,99,4,0,0,0,0,0,0,1,1,0,3,Medium,0,0,1,0
,Monday,Riyadh,No Holiday,,True,False,True,False,False,False,False,KSA League,FALSE,FALSE,TRUE,31.0,3.0,100,3,1,0,0,1,0,0,1,1,0,7,High,0,0,1,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,2.0,101,2,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,29.0,1.0,102,1,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,28.0,0.0,Vacation	,Vacation,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
2022-01-07,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,27.0,30.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-02-07,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,26.0,29.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-03-07,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,25.0,28.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-04-07,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,24.0,27.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-05-07,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,23.0,26.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-06-07,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,22.0,25.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-07-07,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,21.0,24.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-08-07,Friday,Riyadh,Arafat Day,Arafat Day is a national holiday in Saudi Arabia,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,20.0,23.0,Vacation	,Vacation,0,1,0,0,1,0,0,0,0,4,Medium,1,0,0,0
2022-09-07,Saturday,Riyadh,Eid al-Adha Holiday,Eid al-Adha (Id ul-Adha) is an Islamic festival falling on the 10th day of the month of Dhul Hijja (Thou al-Hijja) to commemorate the willingness of Ibrahim (Abraham) to sacrifice his son.,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,19.0,22.0,Vacation	,Vacation,0,1,0,0,1,0,0,0,0,4,Medium,1,0,0,0
2022-10-07,Sunday,Riyadh,Eid al-Adha Holiday,Eid al-Adha Holiday is a national holiday in Saudi Arabia,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,18.0,21.0,Vacation	,Vacation,0,1,0,0,0,0,0,0,0,3,Medium,1,0,0,0
2022-11-07,Monday,Riyadh,Eid al-Adha Holiday,Eid al-Adha Holiday is a national holiday in Saudi Arabia,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,17.0,20.0,Vacation	,Vacation,0,1,0,0,0,0,0,0,0,3,Medium,1,0,0,0
2022-12-07,Tuesday,Riyadh,Eid al-Adha Holiday,Eid al-Adha Holiday is a national holiday in Saudi Arabia,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,16.0,19.0,Vacation	,Vacation,0,1,0,0,0,0,1,0,0,4,Medium,0,0,1,0
,Wednesday,Riyadh,Eid al-Adha Holiday,Eid al-Adha Holiday is a national holiday in Saudi Arabia,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,15.0,18.0,Vacation	,Vacation,0,1,0,0,0,0,1,0,0,4,Medium,0,0,1,0
,Thursday,Riyadh,No Holiday,,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,14.0,17.0,Vacation	,Vacation,0,0,0,0,1,0,1,0,0,2,Low,0,0,1,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,13.0,16.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,12.0,15.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,11.0,14.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,10.0,13.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,9.0,12.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,8.0,11.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,False,False,True,False,False,False,False,,FALSE,FALSE,FALSE,7.0,10.0,Vacation	,Vacation,0,0,0,0,1,0,1,0,0,2,Low,0,0,1,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,9.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,5.0,8.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,4.0,7.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,False,False,True,False,False,False,False,,FALSE,FALSE,FALSE,3.0,6.0,Vacation	,Vacation,0,0,0,0,0,0,1,1,0,3,Medium,0,0,1,0
,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,2.0,5.0,Vacation	,Vacation,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,TRUE,31.0,4.0,Vacation	,Vacation,1,0,0,0,0,0,0,1,0,4,Medium,1,0,0,0
,Thursday,Riyadh,No Holiday,,False,True,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,3.0,Vacation	,Vacation,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,29.0,2.0,Vacation	,Vacation,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,28.0,1.0,Vacation	,Vacation,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,True,False,True,False,False,False,,FALSE,FALSE,FALSE,27.0,0.0,Vacation	,Vacation,0,0,0,0,0,0,1,1,0,3,Medium,0,0,1,0
2022-01-08,Monday,Riyadh,No Holiday,,False,True,False,False,False,False,False,,FALSE,FALSE,FALSE,26.0,30.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-02-08,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,25.0,29.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-03-08,Wednesday,Riyadh,No Holiday,,False,False,True,False,False,False,False,,FALSE,FALSE,FALSE,24.0,28.0,Vacation	,Vacation,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
2022-04-08,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,23.0,27.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-05-08,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,22.0,26.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-06-08,Saturday,Riyadh,No Holiday,,False,False,True,False,False,False,False,,FALSE,FALSE,FALSE,21.0,25.0,Vacation	,Vacation,0,0,0,0,1,0,1,0,0,2,Low,0,0,1,0
2022-07-08,Sunday,Riyadh,No Holiday,,False,False,True,False,False,False,False,,FALSE,FALSE,FALSE,20.0,24.0,Vacation	,Vacation,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
2022-08-08,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,19.0,23.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-09-08,Tuesday,Riyadh,No Holiday,,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,18.0,22.0,Vacation	,Vacation,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
2022-10-08,Wednesday,Riyadh,No Holiday,,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,17.0,21.0,Vacation	,Vacation,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
2022-11-08,Thursday,Riyadh,No Holiday,,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,16.0,20.0,Vacation	,Vacation,0,0,0,0,1,0,1,0,0,2,Low,0,0,1,0
2022-12-08,Friday,Riyadh,No Holiday,,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,15.0,19.0,Vacation	,Vacation,0,0,0,0,1,0,1,0,0,2,Low,0,0,1,0
,Saturday,Riyadh,No Holiday,,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,14.0,18.0,Vacation	,Vacation,0,0,0,0,1,0,1,0,0,2,Low,0,0,1,0
,Sunday,Riyadh,No Holiday,,False,False,True,True,False,False,False,Preimer League,FALSE,FALSE,FALSE,13.0,17.0,Vacation	,Vacation,0,0,0,1,0,0,1,0,0,3,Medium,0,0,1,0
,Monday,Riyadh,No Holiday,,False,False,True,False,False,False,False,,FALSE,FALSE,FALSE,12.0,16.0,Vacation	,Vacation,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,11.0,15.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,10.0,14.0,Vacation	,Vacation,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,9.0,13.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,8.0,12.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,7.0,11.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,10.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,5.0,9.0,Vacation	,Vacation,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,4.0,8.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,3.0,7.0,Vacation	,Vacation,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,2.0,6.0,Vacation	,Vacation,0,0,0,1,1,0,0,1,0,5,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,1.0,5.0,Vacation	,Vacation,0,0,0,1,1,0,0,1,0,5,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,0.0,4.0,Vacation	,Vacation,0,0,0,1,1,0,0,1,0,5,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,TRUE,31.0,3.0,1,88,1,0,0,0,0,0,0,1,0,4,Medium,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,2.0,2,87,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,29.0,1.0,3,86,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,28.0,0.0,4,85,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
2022-01-09,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,27.0,29.0,5,84,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-02-09,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,26.0,28.0,6,83,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-03-09,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,"KSA League, La liga",FALSE,FALSE,FALSE,25.0,27.0,7,82,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2022-04-09,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,"Preimer League, KSA League",FALSE,FALSE,FALSE,24.0,26.0,8,81,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-05-09,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,23.0,25.0,9,80,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-06-09,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,22.0,24.0,10,79,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-07-09,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,21.0,23.0,11,78,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-08-09,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,20.0,22.0,12,77,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-09-09,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,19.0,21.0,13,76,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2022-10-09,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,18.0,20.0,14,75,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2022-11-09,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,17.0,19.0,15,74,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-12-09,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,16.0,18.0,16,73,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,15.0,17.0,17,72,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,14.0,16.0,18,71,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,13.0,15.0,19,70,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,12.0,14.0,20,69,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,11.0,13.0,21,68,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,La liga,FALSE,FALSE,FALSE,10.0,12.0,22,67,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,9.0,11.0,23,66,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,8.0,10.0,24,65,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,7.0,9.0,25,64,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,Day off for Saudi National Day,Saudi National Day is a national holiday in Saudi Arabia,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,8.0,26,63,0,1,0,0,1,0,0,0,0,4,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,5.0,7.0,27,62,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,4.0,6.0,28,61,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,FALSE,3.0,5.0,29,60,0,0,0,0,0,0,1,1,0,3,Medium,0,0,1,0
,Monday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,FALSE,2.0,4.0,30,59,0,0,0,0,0,0,1,1,0,3,Medium,0,0,1,0
,Tuesday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,TRUE,31.0,3.0,31,58,1,0,0,0,0,0,1,1,0,5,Medium,0,0,1,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,2.0,32,57,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,مهرجان القهوة السعودية,فعالية تركز على تاريخ القهوة السعودية وطرق تحضيرها، مع مشاركة أفضل صناع القهوة المحليين، مركز ذي أرينا,FALSE,29.0,1.0,33,56,0,0,1,0,1,0,0,1,0,6,High,1,0,0,0
